"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote", 
"CENT","Central Garden & Pet Company","25.9","$1.32B","1993","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cent",
"CENTA","Central Garden & Pet Company","24.5","$1.25B","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/centa",
"CENX","Century Aluminum Company","6.3","$548.58M","1996","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/cenx",
"CNBKA","Century Bancorp, Inc.","44.27","$246.49M","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/cnbka",
"CPHD","CEPHEID","52.65","$3.84B","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cphd",
"CRNT","Ceragon Networks Ltd.","2.81","$218.29M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/crnt",
"CERCW","Cerecor Inc.","1","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cercw",
"CERCZ","Cerecor Inc.","0.6","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cercz",
"CERN","Cerner Corporation","65","$21.95B","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/cern",
"CEVA","CEVA, Inc.","32.15","$673.88M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/ceva",
"CFCO","CF Corporation","9.8","$823.2M","2016","Finance","Business Services","http://www.nasdaq.com/symbol/cfco",
"CFCOU","CF Corporation","10.21","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/cfcou",
"CFCOW","CF Corporation","0.8965","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/cfcow",
"CYOU","Changyou.com Limited","24.56","$1.28B","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cyou",
"HOTRW","Chanticleer Holdings, Inc.","0.03","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/hotrw",
"CTHR","Charles & Colvard Ltd","1.22","$26.21M","1997","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cthr",
"GTLS","Chart Industries, Inc.","31.38","$960.01M","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gtls",
"CHTR","Charter Communications, Inc.","277.56","$75.2B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/chtr",
"CHKP","Check Point Software Technologies Ltd.","77.64","$13.58B","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/chkp",
"CHEK","Check-Cap Ltd.","2.04","$25M","2015","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/chek",
"CHEKW","Check-Cap Ltd.","0.8","n/a","2015","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/chekw",
"CHFC","Chemical Financial Corporation","43.69","$1.67B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chfc",
"CCXI","ChemoCentryx, Inc.","4.48","$213.98M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ccxi",
"CHMG","Chemung Financial Corp","27.74","$130.39M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chmg",
"CHKE","Cherokee Inc.","11.05","$96.36M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/chke",
"CHMA","Chiasma, Inc.","2.62","$63.81M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/chma",
"PLCE","Children&#39;s Place, Inc. (The)","83.03","$1.52B","1997","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/plce",
"CBPO","China Biologic Products, Inc.","117.94","$3.17B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cbpo",
"JRJC","China Finance Online Co. Limited","4.52","$106.76M","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jrjc",
"CNIT","China Information Technology, Inc.","0.9997","$40.1M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cnit",
"HTHT","China Lodging Group, Limited","45.31","$2.84B","2010","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/htht",
"CNTF","China TechFaith Wireless Communication Technology Limited","2.892","$30.62M","2005","n/a","n/a","http://www.nasdaq.com/symbol/cntf",
"CCIH","ChinaCache International Holdings Ltd.","5.6","$140.02M","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/ccih",
"IMOS","ChipMOS TECHNOLOGIES (Bermuda) LTD.","19.86","$541.98M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/imos",
"CHSCL","CHS Inc","30.12","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscl",
"CHSCM","CHS Inc","29.3","$556.7M","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscm",
"CHSCN","CHS Inc","30.5","$512.4M","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscn",
"CHSCO","CHS Inc","30.59","$346.25M","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chsco",
"CHSCP","CHS Inc","34.0201","$246.04M","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscp",
"CHDN","Churchill Downs, Incorporated","149.95","$2.49B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/chdn",
"CHUY","Chuy&#39;s Holdings, Inc.","30.37","$510.05M","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/chuy",
"CMPR","Cimpress N.V","100","$3.16B","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/cmpr",
"CINF","Cincinnati Financial Corporation","77.68","$12.78B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cinf",
"CIDM","Cinedigm Corp","1.57","$13.25M","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/cidm",
"CTAS","Cintas Corporation","118.3","$12.33B","1983","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ctas",
"CPHR","Cipher Pharmaceuticals Inc.","4.26","$111.56M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cphr",
"CRUS","Cirrus Logic, Inc.","51.63","$3.23B","1989","Technology","Semiconductors","http://www.nasdaq.com/symbol/crus",
"CSCO","Cisco Systems, Inc.","31.79","$159.89B","1990","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/csco",
"CTRN","Citi Trends, Inc.","19.47","$290M","2005","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/ctrn",
"CTXS","Citrix Systems, Inc.","87.22","$13.58B","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ctxs",
"CHCO","City Holding Company","50.37","$755.82M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chco",
"CIVBP","Civista Bancshares, Inc. ","45.99","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/civbp",
"CLNE","Clean Energy Fuels Corp.","4.68","$613.96M","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/clne",
"CSBK","Clifton Bancorp Inc.","15","$351.09M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/csbk",
"CLVS","Clovis Oncology, Inc.","24.35","$937.5M","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clvs",
"CMFN","CM Finance Inc","9.94","$135.99M","2014","n/a","n/a","http://www.nasdaq.com/symbol/cmfn",
"CME","CME Group Inc.","106.81","$36.19B","2002","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cme",
"CCNE","CNB Financial Corporation","20.94","$302.85M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ccne",
"CISG","CNinsure Inc.","8.27","$477.62M","2007","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/cisg",
"CNV","Cnova N.V.","5.29","$2.33B","2014","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/cnv",
"COBZ","CoBiz Financial Inc.","13.35","$553.13M","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/cobz",
"COKE","Coca-Cola Bottling Co. Consolidated","154.62","$1.44B","1972","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/coke",
"CDXS","Codexis, Inc.","4.29","$176.67M","2010","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cdxs",
"CCOI","Cogent Communications Holdings, Inc.","36.64","$1.67B","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ccoi",
"CGNX","Cognex Corporation","50.11","$4.26B","1989","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cgnx",
"CTSH","Cognizant Technology Solutions Corporation","58.38","$35.43B","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/ctsh",
"COHR","Coherent, Inc.","105.88","$2.58B","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cohr",
"COHU","Cohu, Inc.","11.27","$300.65M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/cohu",
"COLL","Collegium Pharmaceutical, Inc.","9.78","$230.11M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/coll",
"CIGI","Colliers International Group Inc. ","42.5","$1.58B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cigi",
"COLB","Columbia Banking System, Inc.","32.92","$1.91B","1992","Finance","Major Banks","http://www.nasdaq.com/symbol/colb",
"COLM","Columbia Sportswear Company","56.55","$3.94B","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/colm",
"CMCO","Columbus McKinnon Corporation","18.26","$368.77M","1996","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cmco",
"CMCSA","Comcast Corporation","66.35","$160.02B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/cmcsa",
"CBSH","Commerce Bancshares, Inc.","50.29","$4.86B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbsh",
"CBSHP","Commerce Bancshares, Inc.","28.24","$2.59B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbshp",
"CHUBA","CommerceHub, Inc.","14.94","$637.98M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/chuba",
"CHUBK","CommerceHub, Inc.","14.86","$634.56M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/chubk",
"CVGI","Commercial Vehicle Group, Inc.","5.47","$167.49M","2004","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cvgi",
"COMM","CommScope Holding Company, Inc.","29.95","$5.77B","2013","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/comm",
"CSAL","Communications Sales & Leasing,Inc.","32.14","$4.95B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/csal",
"CCFI","Community Choice Financial Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ccfi",
"CYHHZ","Community Health Systems, Inc.","0.0071","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyhhz",
"CTBI","Community Trust Bancorp, Inc.","37.18","$653.09M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ctbi",
"CVLT","CommVault Systems, Inc.","52.7","$2.34B","2006","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cvlt",
"CPSI","Computer Programs and Systems, Inc.","25.58","$346.18M","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/cpsi",
"CTG","Computer Task Group, Incorporated","4.72","$77.25M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ctg",
"SCOR","comScore, Inc.","30.75","$1.2B","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/scor",
"CHCI","Comstock Holding Companies, Inc.","2.14","$7.3M","2004","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/chci",
"CMTL","Comtech Telecommunications Corp.","13.12","$212.16M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/cmtl",
"CXRX","Concordia International Corp.","7.86","$400.99M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cxrx",
"CFMS","ConforMIS, Inc.","8.52","$358.92M","2015","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/cfms",
"CONG","congatec Holding AG","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cong",
"CNMD","CONMED Corporation","42.47","$1.18B","1987","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cnmd",
"CTWS","Connecticut Water Service, Inc.","48.21","$541.45M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/ctws",
"CNOB","ConnectOne Bancorp, Inc.","18.59","$561.37M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cnob",
"CONN","Conn&#39;s, Inc.","7.2","$221.03M","2003","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/conn",
"CNSL","Consolidated Communications Holdings, Inc.","24.58","$1.25B","2005","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cnsl",
"CWCO","Consolidated Water Co. Ltd.","12.75","$188.9M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/cwco",
"CTRL","Control4 Corporation","11.24","$261.89M","2013","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ctrl",
"CPAA","Conyers Park Acquisition Corp.","n/a","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/cpaa",
"CPRT","Copart, Inc.","51.15","$5.59B","1994","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cprt",
"CORE","Core-Mark Holding Company, Inc.","37.05","$1.71B","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/core",
"CSOD","Cornerstone OnDemand, Inc.","47","$2.63B","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/csod",
"CRVL","CorVel Corp.","38.73","$759.08M","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crvl",
"CSGP","CoStar Group, Inc.","216.1","$7.05B","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/csgp",
"COST","Costco Wholesale Corporation","155.64","$68.18B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/cost",
"CVTI","Covenant Transportation Group, Inc.","19.76","$359.52M","1994","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cvti",
"COVS","Covisint Corporation","2.29","$92.92M","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/covs",
"COWN","Cowen Group, Inc.","3.7","$396.68M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cown",
"COWNL","Cowen Group, Inc.","26.5024","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cownl",
"PMTS","CPI Card Group Inc.","5.65","$317.17M","2015","Finance","Finance Companies","http://www.nasdaq.com/symbol/pmts",
"CRAI","CRA International,Inc.","27.49","$225M","1998","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/crai",
"CBRL","Cracker Barrel Old Country Store, Inc.","152.4","$3.65B","1981","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cbrl",
"BREW","Craft Brew Alliance, Inc.","19.47","$374.55M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/brew",
"CRAY","Cray Inc","23.56","$959.53M","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/cray",
"CACC","Credit Acceptance Corporation","202.18","$4.11B","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cacc",
"GLDI","Credit Suisse Gold Shares Covered Calls ETN","10.6","$143.37M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gldi",
"SLVO","Credit Suisse Silver Shares Covered Call ETN","10.36","$8.81M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/slvo",
"CREE","Cree, Inc.","25.15","$2.54B","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/cree",
"CRESY","Cresud S.A.C.I.F. y A.","17.91","$886.55M","1997","Finance","Real Estate","http://www.nasdaq.com/symbol/cresy",
"CRTO","Criteo S.A.","36.83","$2.34B","2013","Technology","Advertising","http://www.nasdaq.com/symbol/crto",
"CROX","Crocs, Inc.","8.66","$636.38M","2006","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/crox",
"CCRN","Cross Country Healthcare, Inc.","12.7","$418.91M","2001","Technology","Professional Services","http://www.nasdaq.com/symbol/ccrn",
"CYRXW","CryoPort, Inc.","0.5","n/a","n/a","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cyrxw",
"CSGS","CSG Systems International, Inc.","44.62","$1.44B","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/csgs",
"CCLP","CSI Compressco LP","9.7","$322.3M","2011","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/cclp",
"CSWI","CSW Industrials, Inc.","32.38","$508.19M","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/cswi",
"CSX","CSX Corporation","28.81","$27.25B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/csx",
"CTRP","Ctrip.com International, Ltd.","44.95","$20.77B","2003","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ctrp",
"CPIX","Cumberland Pharmaceuticals Inc.","4.75","$77.07M","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpix",
"CURM","Cur Media, Inc.","0.425","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/curm",
"CUTR","Cutera, Inc.","10.85","$142.02M","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cutr",
"CVBF","CVB Financial Corporation","17.51","$1.89B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvbf",
"CYBR","CyberArk Software Ltd.","56.88","$1.89B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cybr",
"CYCCP","Cyclacel Pharmaceuticals, Inc.","8.06","$2.7M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyccp",
"CYNA","Cynapsus Therapeutics Inc.","39.9","$491.27M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyna",
"CYNO","Cynosure, Inc.","50.71","$1.2B","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cyno",
"CY","Cypress Semiconductor Corporation","11.98","$3.85B","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/cy",
"CONE","CyrusOne Inc","51.96","$4.16B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cone",
"CYTK","Cytokinetics, Incorporated","9.59","$380.76M","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cytk",
"CTMX","CytomX Therapeutics, Inc.","12.74","$462.31M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctmx",
"DAKT","Daktronics, Inc.","9.67","$424.25M","1994","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/dakt",
"DTLK","Datalink Corporation","10.33","$228.64M","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/dtlk",
"PLAY","Dave & Buster&#39;s Entertainment, Inc.","44.93","$1.88B","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/play",
"DWSN","Dawson Geophysical Company","7.49","$161.95M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dwsn",
"DBVT","DBV Technologies S.A.","36","$1.74B","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/dbvt",
"DFRG","Del Frisco&#39;s Restaurant Group, Inc.","15.09","$352.39M","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dfrg",
"TACOW","Del Taco Restaurants, Inc.","3.2542","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/tacow",
"DGAS","Delta Natural Gas Company, Inc.","24.7","$175.18M","1981","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/dgas",
"DELT","Delta Technology Holdings Limited","1.6381","$15.76M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/delt",
"XRAY","DENTSPLY SIRONA Inc.","61.13","$14.24B","1987","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/xray",
"DEPO","Depomed, Inc.","21.79","$1.34B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/depo",
"DERM","Dermira, Inc.","33.07","$1.17B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/derm",
"DEST","Destination Maternity Corporation","5.41","$75.81M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dest",
"DXLG","Destination XL Group, Inc.","4.8","$244.14M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dxlg",
"DSWL","Deswell Industries, Inc.","1.796","$28.84M","1995","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/dswl",
"DXCM","DexCom, Inc.","95.01","$7.97B","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dxcm",
"DHXM","DHX Media Ltd.","5.95","$171.21M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dhxm",
"DHIL","Diamond Hill Investment Group, Inc.","185.8","$636.59M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/dhil",
"FANG","Diamondback Energy, Inc.","98.56","$7.69B","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/fang",
"DCIX","Diana Containerships Inc.","3.65","$34.17M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dcix",
"DRNA","Dicerna Pharmaceuticals, Inc.","3.2","$66.41M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/drna",
"DGII","Digi International Inc.","11.99","$311.28M","1989","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/dgii",
"DMRC","Digimarc Corporation","36.86","$335.07M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/dmrc",
"DCOM","Dime Community Bancshares, Inc.","18.14","$685.46M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/dcom",
"DMTX","Dimension Therapeutics, Inc.","6.99","$174.96M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/dmtx",
"DIOD","Diodes Incorporated","20.87","$1.02B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/diod",
"DISCA","Discovery Communications, Inc.","25.07","$9.93B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disca",
"DISCB","Discovery Communications, Inc.","27.25","$10.79B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/discb",
"DISCK","Discovery Communications, Inc.","24.44","$9.68B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/disck",
"DISH","DISH Network Corporation","50.79","$23.61B","1995","Consumer Services","Television Services","http://www.nasdaq.com/symbol/dish",
"DLTR","Dollar Tree, Inc.","82.5","$19.45B","1995","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dltr",
"DGICA","Donegal Group, Inc.","16.5","$438.85M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","20.99","$558.27M","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgicb",
"DMLP","Dorchester Minerals, L.P.","15.28","$468.72M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dmlp",
"DORM","Dorman Products, Inc.","64.37","$2.23B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dorm",
"EAGL","Double Eagle Acquisition Corp.","9.7821","$611.38M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eagl",
"DRWI","DragonWave Inc","2.96","$16.14M","2009","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/drwi",
"DSPG","DSP Group, Inc.","11.56","$253.09M","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/dspg",
"DTSI","DTS, Inc.","34.08","$601.14M","2003","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/dtsi",
"DLTH","Duluth Holdings Inc.","29.58","$957.47M","2015","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dlth",
"DNKN","Dunkin&#39; Brands Group, Inc.","49.51","$4.54B","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dnkn",
"DXPE","DXP Enterprises, Inc.","27.56","$399.72M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dxpe",
"BOOM","Dynamic Materials Corporation","10.85","$157.03M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/boom",
"ETFC","E*TRADE Financial Corporation","26.11","$7.15B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/etfc",
"EGLE","Eagle Bulk Shipping Inc.","7.69","$144.6M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/egle",
"ELNK","EarthLink Holdings Corp.","6.7","$706.81M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/elnk",
"EWBC","East West Bancorp, Inc.","36.54","$5.27B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ewbc",
"EVBS","Eastern Virginia Bankshares, Inc.","7.45","$97.6M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/evbs",
"EVGBC","Eaton Vance NextShares Trust","100.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evgbc",
"EVSTC","Eaton Vance NextShares Trust","100.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evstc",
"EVLMC","Eaton Vance NextShares Trust II","100.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/evlmc",
"EBAY","eBay Inc.","32.51","$36.7B","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ebay",
"EBAYL","eBay Inc.","27.43","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ebayl",
"EBIX","Ebix, Inc.","58.31","$1.89B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ebix",
"ELON","Echelon Corporation","5.28","$23.39M","1998","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/elon",
"ECHO","Echo Global Logistics, Inc.","26.65","$781.01M","2009","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/echo",
"SATS","EchoStar Corporation","39.31","$3.69B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sats",
"EEI","Ecology and Environment, Inc.","10.11","$43.37M","1987","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eei",
"ECACR","E-compass Acquisition Corp.","0.48","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/ecacr",
"ECACU","E-compass Acquisition Corp.","10.5","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/ecacu",
